Test: [440/457]	Time 1.777 (1.892)	Loss 3.4555 (6.9903)	Prec@1 0.000 (1.415)	Prec@5 100.000 (8.962)
Testing Results: Prec@1 1.364 Prec@5 9.091 Loss 6.97404
Best Prec@1: 2.273

Epoch: [17][20/1333], lr: 0.0000025	Time 2.118 (2.121)	Loss 1.0499 (1.4323)	Loss_h 5.1163 (5.2136)	Prec@1 100.000 (70.000)	
Epoch: [17][40/1333], lr: 0.0000025	Time 2.121 (2.043)	Loss 0.7157 (1.8585)	Loss_h 2.4818 (4.2572)	Prec@1 100.000 (60.870)	
Epoch: [17][160/1333], lr: 0.0000025	Time 2.098 (2.048)	Loss 2.7410 (2.7576)	Loss_h 3.3232 (4.2879)	Prec@1 0.000 (34.783)	
Epoch: [17][200/1333], lr: 0.0000025	Time 2.119 (2.027)	Loss 0.3539 (2.6932)	Loss_h 2.6269 (4.1912)	Prec@1 100.000 (33.708)	
Epoch: [17][220/1333], lr: 0.0000025	Time 2.091 (2.018)	Loss 1.4229 (2.5114)	Loss_h 1.0885 (4.0540)	Prec@1 0.000 (35.644)	
Epoch: [17][240/1333], lr: 0.0000025	Time 1.730 (2.028)	Loss 0.2517 (2.4484)	Loss_h 1.7852 (3.9742)	Prec@1 100.000 (37.838)	
Epoch: [17][260/1333], lr: 0.0000025	Time 1.992 (2.037)	Loss 1.1956 (2.3774)	Loss_h 3.9214 (3.9837)	Prec@1 0.000 (37.500)	
Epoch: [17][300/1333], lr: 0.0000025	Time 1.757 (2.045)	Loss 1.1075 (2.2914)	Loss_h 0.9401 (3.7838)	Prec@1 100.000 (39.568)	
Epoch: [17][340/1333], lr: 0.0000025	Time 1.559 (2.033)	Loss 3.7126 (2.3752)	Loss_h 3.9583 (3.8042)	Prec@1 0.000 (38.776)	
Epoch: [17][360/1333], lr: 0.0000025	Time 2.751 (2.053)	Loss 6.6637 (2.4896)	Loss_h 4.6885 (3.8188)	Prec@1 0.000 (37.423)	
Epoch: [17][380/1333], lr: 0.0000025	Time 1.525 (2.031)	Loss 4.5245 (2.4919)	Loss_h 2.9185 (3.7544)	Prec@1 0.000 (36.932)	
Epoch: [17][440/1333], lr: 0.0000025	Time 1.884 (1.993)	Loss 1.2606 (2.6097)	Loss_h 2.6805 (3.7183)	Prec@1 100.000 (35.096)	
Epoch: [17][460/1333], lr: 0.0000025	Time 1.864 (1.991)	Loss 3.3624 (2.6096)	Loss_h 5.0746 (3.7183)	Prec@1 0.000 (34.419)	
Epoch: [17][480/1333], lr: 0.0000025	Time 1.630 (1.984)	Loss 2.1229 (2.5777)	Loss_h 2.6549 (3.6955)	Prec@1 0.000 (35.268)	
Epoch: [17][500/1333], lr: 0.0000025	Time 1.752 (1.988)	Loss 2.2296 (2.5698)	Loss_h 3.1738 (3.6932)	Prec@1 0.000 (35.043)	
Epoch: [17][560/1333], lr: 0.0000025	Time 1.620 (1.991)	Loss 4.7303 (2.6184)	Loss_h 6.9823 (3.7029)	Prec@1 0.000 (34.601)	
Epoch: [17][640/1333], lr: 0.0000025	Time 2.225 (1.993)	Loss 4.1278 (2.5984)	Loss_h 4.9221 (3.6265)	Prec@1 0.000 (35.430)	
Epoch: [17][660/1333], lr: 0.0000025	Time 1.558 (1.992)	Loss 0.0257 (2.5805)	Loss_h 1.1313 (3.6015)	Prec@1 100.000 (36.218)	
Epoch: [17][700/1333], lr: 0.0000025	Time 2.683 (2.000)	Loss 0.3404 (2.5309)	Loss_h 3.1810 (3.5625)	Prec@1 100.000 (37.725)	
Epoch: [17][720/1333], lr: 0.0000025	Time 2.357 (2.009)	Loss 9.6594 (2.4890)	Loss_h 9.1837 (3.5662)	Prec@1 0.000 (39.193)	
Epoch: [17][740/1333], lr: 0.0000025	Time 2.350 (2.007)	Loss 0.0621 (2.4669)	Loss_h 1.1230 (3.5444)	Prec@1 100.000 (39.718)	
Epoch: [17][800/1333], lr: 0.0000025	Time 2.294 (2.012)	Loss 3.7361 (2.4191)	Loss_h 3.5738 (3.5408)	Prec@1 0.000 (40.838)	
Epoch: [17][820/1333], lr: 0.0000025	Time 2.101 (2.011)	Loss 3.7608 (2.4212)	Loss_h 5.4748 (3.5358)	Prec@1 0.000 (40.874)	
Epoch: [17][900/1333], lr: 0.0000025	Time 1.757 (2.001)	Loss 2.6517 (2.3397)	Loss_h 5.3263 (3.4398)	Prec@1 0.000 (42.958)	
Epoch: [17][940/1333], lr: 0.0000025	Time 2.002 (1.999)	Loss 0.0453 (2.3398)	Loss_h 0.7255 (3.4321)	Prec@1 100.000 (42.634)	
Epoch: [17][980/1333], lr: 0.0000025	Time 1.973 (2.005)	Loss 3.0836 (2.3007)	Loss_h 4.2888 (3.3931)	Prec@1 0.000 (43.656)	
Epoch: [17][1000/1333], lr: 0.0000025	Time 1.522 (2.003)	Loss 0.1215 (2.2953)	Loss_h 0.8355 (3.3903)	Prec@1 100.000 (44.068)	
Epoch: [17][1020/1333], lr: 0.0000025	Time 2.233 (2.005)	Loss 0.4634 (2.2821)	Loss_h 2.7126 (3.3640)	Prec@1 100.000 (44.306)	
Epoch: [17][1040/1333], lr: 0.0000025	Time 1.552 (2.001)	Loss 0.0373 (2.2639)	Loss_h 0.6901 (3.3521)	Prec@1 100.000 (44.715)	
Epoch: [17][1060/1333], lr: 0.0000025	Time 1.641 (1.995)	Loss 0.1039 (2.2244)	Loss_h 2.0220 (3.3471)	Prec@1 100.000 (45.618)	
Epoch: [17][1100/1333], lr: 0.0000025	Time 2.159 (1.996)	Loss 0.5172 (2.1734)	Loss_h 1.6681 (3.3225)	Prec@1 100.000 (46.947)	
Epoch: [17][1120/1333], lr: 0.0000025	Time 1.642 (1.992)	Loss 2.8742 (2.1567)	Loss_h 4.0593 (3.3193)	Prec@1 0.000 (47.092)	
Epoch: [17][1160/1333], lr: 0.0000025	Time 1.915 (1.994)	Loss 0.8410 (2.1432)	Loss_h 3.7678 (3.3209)	Prec@1 100.000 (47.559)	
Epoch: [17][1180/1333], lr: 0.0000025	Time 2.455 (1.994)	Loss 1.0513 (2.1135)	Loss_h 5.6018 (3.3180)	Prec@1 100.000 (48.135)	
Epoch: [17][1200/1333], lr: 0.0000025	Time 2.112 (1.992)	Loss 2.6330 (2.1135)	Loss_h 4.9847 (3.3458)	Prec@1 0.000 (48.000)	
Epoch: [17][1240/1333], lr: 0.0000025	Time 1.699 (1.997)	Loss 0.0019 (2.0567)	Loss_h 5.3504 (3.3595)	Prec@1 100.000 (49.079)	
Epoch: [17][1280/1333], lr: 0.0000025	Time 1.874 (1.999)	Loss 0.0382 (2.0364)	Loss_h 2.6773 (3.3706)	Prec@1 100.000 (49.511)	
Epoch: [17][1300/1333], lr: 0.0000025	Time 1.901 (1.998)	Loss 0.4201 (2.0197)	Loss_h 6.1948 (3.3829)	Prec@1 100.000 (49.839)	
Test: [40/457]	Time 1.757 (2.018)	Loss 7.8525 (6.9784)	Prec@1 0.000 (0.000)	Prec@5 0.000 (0.000)
Test: [100/457]	Time 1.894 (1.958)	Loss 4.3133 (7.0475)	Prec@1 0.000 (0.000)	Prec@5 0.000 (2.174)
Test: [120/457]	Time 2.035 (1.937)	Loss 10.0842 (7.2504)	Prec@1 0.000 (0.000)	Prec@5 0.000 (1.786)
Test: [140/457]	Time 1.518 (1.888)	Loss 5.3265 (7.2185)	Prec@1 0.000 (0.000)	Prec@5 0.000 (1.493)
Test: [160/457]	Time 1.673 (1.869)	Loss 11.1121 (7.1059)	Prec@1 0.000 (0.000)	Prec@5 0.000 (5.263)
Test: [200/457]	Time 2.264 (1.874)	Loss 3.4997 (7.1538)	Prec@1 0.000 (0.000)	Prec@5 100.000 (5.376)
Test: [300/457]	Time 1.662 (1.923)	Loss 4.8469 (6.8917)	Prec@1 0.000 (2.069)	Prec@5 0.000 (8.966)
Test: [320/457]	Time 1.990 (1.915)	Loss 3.6080 (6.8913)	Prec@1 0.000 (1.935)	Prec@5 0.000 (8.387)
Test: [340/457]	Time 2.312 (1.913)	Loss 5.6826 (6.8829)	Prec@1 0.000 (1.829)	Prec@5 0.000 (7.927)
Test: [380/457]	Time 1.565 (1.901)	Loss 10.5134 (6.9743)	Prec@1 0.000 (1.622)	Prec@5 0.000 (8.108)
Test: [420/457]	Time 1.647 (1.882)	Loss 3.4827 (7.0024)	Prec@1 0.000 (1.478)	Prec@5 0.000 (8.374)
Test: [440/457]	Time 1.759 (1.873)	Loss 3.6430 (6.9633)	Prec@1 0.000 (1.415)	Prec@5 0.000 (8.019)
Testing Results: Prec@1 1.364 Prec@5 8.182 Loss 6.94987
Best Prec@1: 2.273

Epoch: [18][20/1333], lr: 0.0000025	Time 2.105 (2.178)	Loss 0.2064 (1.1945)	Loss_h 5.1324 (5.2121)	Prec@1 100.000 (80.000)	
Epoch: [18][40/1333], lr: 0.0000025	Time 2.137 (2.047)	Loss 0.2184 (1.7405)	Loss_h 2.4635 (4.2564)	Prec@1 100.000 (69.565)	
Epoch: [18][160/1333], lr: 0.0000025	Time 2.012 (2.079)	Loss 3.0388 (2.6237)	Loss_h 3.3008 (4.2954)	Prec@1 0.000 (39.130)	
Epoch: [18][200/1333], lr: 0.0000025	Time 2.189 (2.058)	Loss 0.3207 (2.6728)	Loss_h 2.6035 (4.1983)	Prec@1 100.000 (37.079)	
Epoch: [18][220/1333], lr: 0.0000025	Time 2.112 (2.033)	Loss 0.6142 (2.4452)	Loss_h 1.0744 (4.0590)	Prec@1 100.000 (43.564)	
Epoch: [18][240/1333], lr: 0.0000025	Time 1.541 (2.040)	Loss 1.0232 (2.4012)	Loss_h 1.7306 (3.9763)	Prec@1 0.000 (44.144)	
Epoch: [18][260/1333], lr: 0.0000025	Time 2.003 (2.051)	Loss 1.2164 (2.3333)	Loss_h 3.8633 (3.9830)	Prec@1 100.000 (44.167)	
Epoch: [18][300/1333], lr: 0.0000025	Time 1.521 (2.069)	Loss 1.0481 (2.2414)	Loss_h 0.9151 (3.7819)	Prec@1 100.000 (46.043)	
Epoch: [18][340/1333], lr: 0.0000025	Time 1.657 (2.058)	Loss 2.8503 (2.3210)	Loss_h 3.9844 (3.8035)	Prec@1 0.000 (44.898)	
Epoch: [18][360/1333], lr: 0.0000025	Time 2.744 (2.074)	Loss 7.2393 (2.3770)	Loss_h 4.7486 (3.8211)	Prec@1 0.000 (46.012)	
Epoch: [18][380/1333], lr: 0.0000025	Time 1.547 (2.051)	Loss 3.7164 (2.3917)	Loss_h 2.8917 (3.7570)	Prec@1 0.000 (44.886)	
Epoch: [18][440/1333], lr: 0.0000025	Time 2.106 (2.020)	Loss 1.3688 (2.5333)	Loss_h 2.6675 (3.7230)	Prec@1 0.000 (42.788)	
Epoch: [18][460/1333], lr: 0.0000025	Time 1.892 (2.021)	Loss 2.2480 (2.5456)	Loss_h 5.0560 (3.7222)	Prec@1 0.000 (41.860)	
Epoch: [18][480/1333], lr: 0.0000025	Time 1.600 (2.013)	Loss 0.8148 (2.5095)	Loss_h 2.6459 (3.6986)	Prec@1 100.000 (42.857)	
Epoch: [18][500/1333], lr: 0.0000025	Time 1.542 (2.012)	Loss 2.5363 (2.4860)	Loss_h 3.1487 (3.6955)	Prec@1 0.000 (41.880)	
Epoch: [18][560/1333], lr: 0.0000025	Time 1.871 (2.012)	Loss 5.3587 (2.5509)	Loss_h 6.9541 (3.7021)	Prec@1 0.000 (40.304)	
Epoch: [18][640/1333], lr: 0.0000025	Time 2.163 (2.012)	Loss 4.3499 (2.5238)	Loss_h 4.9222 (3.6217)	Prec@1 0.000 (39.404)	
Epoch: [18][660/1333], lr: 0.0000025	Time 1.961 (2.011)	Loss 0.0224 (2.5088)	Loss_h 1.0906 (3.5958)	Prec@1 100.000 (39.744)	
Epoch: [18][700/1333], lr: 0.0000025	Time 2.702 (2.021)	Loss 0.6727 (2.4435)	Loss_h 3.1460 (3.5556)	Prec@1 100.000 (41.617)	
Epoch: [18][720/1333], lr: 0.0000025	Time 2.227 (2.028)	Loss 8.4963 (2.3966)	Loss_h 9.1845 (3.5586)	Prec@1 0.000 (43.516)	
Epoch: [18][740/1333], lr: 0.0000025	Time 2.662 (2.028)	Loss 0.1874 (2.3838)	Loss_h 1.1128 (3.5368)	Prec@1 100.000 (43.944)	
Epoch: [18][800/1333], lr: 0.0000025	Time 2.335 (2.034)	Loss 3.1844 (2.3246)	Loss_h 3.5944 (3.5342)	Prec@1 0.000 (45.288)	
Epoch: [18][820/1333], lr: 0.0000025	Time 2.120 (2.032)	Loss 1.7711 (2.3234)	Loss_h 5.4878 (3.5293)	Prec@1 0.000 (44.987)	
Epoch: [18][900/1333], lr: 0.0000025	Time 1.739 (2.025)	Loss 1.6693 (2.2464)	Loss_h 5.3322 (3.4342)	Prec@1 100.000 (46.714)	
Epoch: [18][940/1333], lr: 0.0000025	Time 1.996 (2.023)	Loss 0.1669 (2.2466)	Loss_h 0.7501 (3.4277)	Prec@1 100.000 (46.652)	
Epoch: [18][980/1333], lr: 0.0000025	Time 2.561 (2.024)	Loss 3.3509 (2.2175)	Loss_h 4.2746 (3.3889)	Prec@1 0.000 (47.312)	
Epoch: [18][1000/1333], lr: 0.0000025	Time 1.510 (2.023)	Loss 0.0957 (2.2088)	Loss_h 0.8371 (3.3861)	Prec@1 100.000 (47.669)	
Epoch: [18][1020/1333], lr: 0.0000025	Time 2.462 (2.025)	Loss 0.3309 (2.1917)	Loss_h 2.7265 (3.3599)	Prec@1 100.000 (48.240)	
Epoch: [18][1040/1333], lr: 0.0000025	Time 1.805 (2.022)	Loss 0.0815 (2.1725)	Loss_h 0.7051 (3.3481)	Prec@1 100.000 (48.171)	
Epoch: [18][1060/1333], lr: 0.0000025	Time 1.658 (2.017)	Loss 0.0697 (2.1384)	Loss_h 2.0329 (3.3431)	Prec@1 100.000 (49.004)	
Epoch: [18][1100/1333], lr: 0.0000025	Time 2.140 (2.018)	Loss 0.5240 (2.0915)	Loss_h 1.6555 (3.3183)	Prec@1 100.000 (50.382)	
Epoch: [18][1120/1333], lr: 0.0000025	Time 2.123 (2.015)	Loss 1.6625 (2.0726)	Loss_h 4.0666 (3.3149)	Prec@1 0.000 (50.657)	
Epoch: [18][1160/1333], lr: 0.0000025	Time 1.882 (2.017)	Loss 0.0561 (2.0473)	Loss_h 3.7532 (3.3161)	Prec@1 100.000 (51.356)	
Epoch: [18][1180/1333], lr: 0.0000025	Time 2.469 (2.017)	Loss 1.6070 (2.0208)	Loss_h 5.6291 (3.3133)	Prec@1 100.000 (52.043)	
Epoch: [18][1200/1333], lr: 0.0000025	Time 2.105 (2.015)	Loss 5.3030 (2.0303)	Loss_h 5.0242 (3.3414)	Prec@1 0.000 (51.826)	
Epoch: [18][1240/1333], lr: 0.0000025	Time 1.553 (2.019)	Loss 0.0000 (1.9895)	Loss_h 5.4050 (3.3556)	Prec@1 100.000 (52.596)	
Epoch: [18][1280/1333], lr: 0.0000025	Time 2.106 (2.019)	Loss 0.0065 (1.9664)	Loss_h 2.6776 (3.3670)	Prec@1 100.000 (53.094)	
Epoch: [18][1300/1333], lr: 0.0000025	Time 1.894 (2.017)	Loss 1.0565 (1.9496)	Loss_h 6.2231 (3.3794)	Prec@1 100.000 (53.537)	
Test: [40/457]	Time 1.762 (2.070)	Loss 7.7778 (6.9958)	Prec@1 0.000 (0.000)	Prec@5 0.000 (0.000)
Test: [100/457]	Time 1.921 (1.982)	Loss 4.2652 (7.0148)	Prec@1 0.000 (0.000)	Prec@5 0.000 (4.348)
Test: [120/457]	Time 1.995 (1.956)	Loss 10.0731 (7.2148)	Prec@1 0.000 (0.000)	Prec@5 0.000 (3.571)
Test: [140/457]	Time 1.543 (1.922)	Loss 5.2408 (7.1769)	Prec@1 0.000 (0.000)	Prec@5 0.000 (2.985)
Test: [160/457]	Time 1.767 (1.910)	Loss 11.2370 (7.0743)	Prec@1 0.000 (0.000)	Prec@5 0.000 (6.579)
Test: [200/457]	Time 1.892 (1.907)	Loss 3.4955 (7.1374)	Prec@1 0.000 (0.000)	Prec@5 100.000 (6.452)
Test: [300/457]	Time 1.904 (1.939)	Loss 4.8061 (6.8718)	Prec@1 0.000 (2.069)	Prec@5 0.000 (10.345)
Test: [320/457]	Time 1.774 (1.929)	Loss 3.5610 (6.8689)	Prec@1 0.000 (1.935)	Prec@5 0.000 (9.677)
Test: [340/457]	Time 2.151 (1.929)	Loss 5.7561 (6.8617)	Prec@1 0.000 (1.829)	Prec@5 0.000 (9.146)
Test: [380/457]	Time 1.576 (1.923)	Loss 10.6966 (6.9643)	Prec@1 0.000 (1.622)	Prec@5 0.000 (9.189)
Test: [420/457]	Time 1.947 (1.907)	Loss 3.5815 (7.0032)	Prec@1 0.000 (1.478)	Prec@5 0.000 (9.360)
Test: [440/457]	Time 1.783 (1.897)	Loss 3.7671 (6.9699)	Prec@1 0.000 (1.415)	Prec@5 0.000 (8.962)
Testing Results: Prec@1 1.364 Prec@5 9.091 Loss 6.95833
Best Prec@1: 2.273

Epoch: [19][20/1333], lr: 0.0000025	Time 2.118 (2.257)	Loss 2.0051 (1.6514)	Loss_h 5.1348 (5.2147)	Prec@1 0.000 (50.000)	
Epoch: [19][40/1333], lr: 0.0000025	Time 2.300 (2.112)	Loss 0.4708 (2.0478)	Loss_h 2.4472 (4.2585)	Prec@1 100.000 (52.174)	
Epoch: [19][160/1333], lr: 0.0000025	Time 2.233 (2.089)	Loss 2.3525 (2.7906)	Loss_h 3.2910 (4.3115)	Prec@1 0.000 (31.884)	
Epoch: [19][200/1333], lr: 0.0000025	Time 2.331 (2.072)	Loss 0.2327 (2.6702)	Loss_h 2.5851 (4.2136)	Prec@1 100.000 (32.584)	
Epoch: [19][220/1333], lr: 0.0000025	Time 2.097 (2.045)	Loss 0.0789 (2.4665)	Loss_h 1.0583 (4.0712)	Prec@1 100.000 (37.624)	
Epoch: [19][240/1333], lr: 0.0000025	Time 1.515 (2.053)	Loss 0.8743 (2.4394)	Loss_h 1.6912 (3.9850)	Prec@1 0.000 (38.739)	
Epoch: [19][260/1333], lr: 0.0000025	Time 2.038 (2.060)	Loss 1.0805 (2.3609)	Loss_h 3.8068 (3.9887)	Prec@1 0.000 (39.167)	
Epoch: [19][300/1333], lr: 0.0000025	Time 1.544 (2.067)	Loss 0.5578 (2.2620)	Loss_h 0.8919 (3.7855)	Prec@1 100.000 (42.446)	
Epoch: [19][340/1333], lr: 0.0000025	Time 1.718 (2.054)	Loss 2.4316 (2.3136)	Loss_h 4.0203 (3.8083)	Prec@1 0.000 (41.497)	
Epoch: [19][360/1333], lr: 0.0000025	Time 2.570 (2.080)	Loss 6.5306 (2.3771)	Loss_h 4.8181 (3.8291)	Prec@1 0.000 (41.104)	
Epoch: [19][380/1333], lr: 0.0000025	Time 1.537 (2.059)	Loss 3.4886 (2.3869)	Loss_h 2.8862 (3.7662)	Prec@1 0.000 (40.909)	
Epoch: [19][440/1333], lr: 0.0000025	Time 2.138 (2.032)	Loss 1.4240 (2.5290)	Loss_h 2.6675 (3.7350)	Prec@1 0.000 (39.423)	
Epoch: [19][460/1333], lr: 0.0000025	Time 2.068 (2.028)	Loss 3.3967 (2.5391)	Loss_h 5.0232 (3.7331)	Prec@1 0.000 (38.605)	
Epoch: [19][480/1333], lr: 0.0000025	Time 1.583 (2.021)	Loss 1.7510 (2.5247)	Loss_h 2.6305 (3.7082)	Prec@1 100.000 (38.839)	
Epoch: [19][500/1333], lr: 0.0000025	Time 1.553 (2.023)	Loss 3.4964 (2.5107)	Loss_h 3.1194 (3.7035)	Prec@1 0.000 (38.889)	
Epoch: [19][560/1333], lr: 0.0000025	Time 1.657 (2.014)	Loss 6.1076 (2.5732)	Loss_h 6.8950 (3.7052)	Prec@1 0.000 (37.262)	
Epoch: [19][640/1333], lr: 0.0000025	Time 1.999 (2.014)	Loss 3.5883 (2.5370)	Loss_h 4.9257 (3.6194)	Prec@1 0.000 (38.411)	
Epoch: [19][660/1333], lr: 0.0000025	Time 1.555 (2.011)	Loss 0.1901 (2.5266)	Loss_h 1.0549 (3.5926)	Prec@1 100.000 (38.782)	
Epoch: [19][700/1333], lr: 0.0000025	Time 3.667 (2.029)	Loss 0.0358 (2.4673)	Loss_h 3.1586 (3.5512)	Prec@1 100.000 (40.419)	
Epoch: [19][720/1333], lr: 0.0000025	Time 2.647 (2.038)	Loss 6.5402 (2.4209)	Loss_h 9.1944 (3.5536)	Prec@1 0.000 (41.499)	
Epoch: [19][740/1333], lr: 0.0000025	Time 2.330 (2.037)	Loss 0.1483 (2.3945)	Loss_h 1.0976 (3.5319)	Prec@1 100.000 (42.254)	
Epoch: [19][800/1333], lr: 0.0000025	Time 2.427 (2.043)	Loss 2.4446 (2.3353)	Loss_h 3.6146 (3.5299)	Prec@1 0.000 (43.455)	
Epoch: [19][820/1333], lr: 0.0000025	Time 2.098 (2.043)	Loss 3.2132 (2.3353)	Loss_h 5.4960 (3.5250)	Prec@1 0.000 (43.445)	
Epoch: [19][900/1333], lr: 0.0000025	Time 1.747 (2.030)	Loss 0.5147 (2.2500)	Loss_h 5.3378 (3.4307)	Prec@1 100.000 (45.540)	
Epoch: [19][940/1333], lr: 0.0000025	Time 1.973 (2.031)	Loss 0.1032 (2.2634)	Loss_h 0.7648 (3.4250)	Prec@1 100.000 (45.312)	
Epoch: [19][980/1333], lr: 0.0000025	Time 2.140 (2.030)	Loss 2.8069 (2.2273)	Loss_h 4.2529 (3.3861)	Prec@1 0.000 (46.237)	
Epoch: [19][1000/1333], lr: 0.0000025	Time 1.537 (2.028)	Loss 0.2465 (2.2170)	Loss_h 0.8320 (3.3833)	Prec@1 100.000 (46.822)	
Epoch: [19][1020/1333], lr: 0.0000025	Time 2.219 (2.030)	Loss 0.0184 (2.1960)	Loss_h 2.7389 (3.3570)	Prec@1 100.000 (47.412)	
Epoch: [19][1040/1333], lr: 0.0000025	Time 1.701 (2.024)	Loss 0.0823 (2.1783)	Loss_h 0.7183 (3.3453)	Prec@1 100.000 (47.764)	
Epoch: [19][1060/1333], lr: 0.0000025	Time 1.673 (2.019)	Loss 0.2771 (2.1462)	Loss_h 2.0466 (3.3403)	Prec@1 100.000 (48.606)	
Epoch: [19][1100/1333], lr: 0.0000025	Time 2.393 (2.020)	Loss 1.1003 (2.1060)	Loss_h 1.6500 (3.3153)	Prec@1 0.000 (49.237)	
Epoch: [19][1120/1333], lr: 0.0000025	Time 1.636 (2.017)	Loss 0.9458 (2.0828)	Loss_h 4.0815 (3.3115)	Prec@1 100.000 (49.719)	
Epoch: [19][1160/1333], lr: 0.0000025	Time 1.866 (2.020)	Loss 0.1872 (2.0694)	Loss_h 3.7298 (3.3124)	Prec@1 100.000 (50.090)	
Epoch: [19][1180/1333], lr: 0.0000025	Time 2.468 (2.020)	Loss 3.9063 (2.0504)	Loss_h 5.6441 (3.3097)	Prec@1 0.000 (50.622)	
Epoch: [19][1200/1333], lr: 0.0000025	Time 2.135 (2.020)	Loss 1.1642 (2.0475)	Loss_h 5.0425 (3.3378)	Prec@1 0.000 (50.261)	
Epoch: [19][1240/1333], lr: 0.0000025	Time 1.529 (2.022)	Loss 0.0020 (1.9861)	Loss_h 5.4449 (3.3523)	Prec@1 100.000 (51.759)	
Epoch: [19][1280/1333], lr: 0.0000025	Time 1.865 (2.021)	Loss 0.0584 (1.9635)	Loss_h 2.6755 (3.3637)	Prec@1 100.000 (52.117)	
Epoch: [19][1300/1333], lr: 0.0000025	Time 1.891 (2.018)	Loss 2.6575 (1.9485)	Loss_h 6.2305 (3.3761)	Prec@1 0.000 (52.412)	
Test: [40/457]	Time 1.783 (2.050)	Loss 7.7330 (7.0150)	Prec@1 0.000 (0.000)	Prec@5 0.000 (0.000)
Test: [100/457]	Time 2.038 (2.064)	Loss 4.2366 (6.9809)	Prec@1 0.000 (0.000)	Prec@5 0.000 (4.348)
Test: [120/457]	Time 2.007 (2.043)	Loss 9.9776 (7.1780)	Prec@1 0.000 (0.000)	Prec@5 0.000 (3.571)
Test: [140/457]	Time 1.758 (1.987)	Loss 5.1448 (7.1374)	Prec@1 0.000 (0.000)	Prec@5 0.000 (2.985)
Test: [160/457]	Time 1.546 (1.956)	Loss 11.3174 (7.0421)	Prec@1 0.000 (0.000)	Prec@5 0.000 (6.579)
Test: [200/457]	Time 1.876 (1.945)	Loss 3.4890 (7.1174)	Prec@1 0.000 (0.000)	Prec@5 100.000 (6.452)
Test: [300/457]	Time 1.689 (1.963)	Loss 4.7433 (6.8460)	Prec@1 0.000 (2.069)	Prec@5 0.000 (10.345)
Test: [320/457]	Time 1.992 (1.951)	Loss 3.4933 (6.8421)	Prec@1 0.000 (1.935)	Prec@5 0.000 (9.677)
Test: [340/457]	Time 2.325 (1.950)	Loss 5.8000 (6.8358)	Prec@1 0.000 (1.829)	Prec@5 0.000 (9.146)
Test: [380/457]	Time 1.551 (1.935)	Loss 10.8183 (6.9487)	Prec@1 0.000 (1.622)	Prec@5 0.000 (9.189)
Test: [420/457]	Time 1.659 (1.919)	Loss 3.6921 (6.9985)	Prec@1 0.000 (1.478)	Prec@5 0.000 (9.360)
Test: [440/457]	Time 1.771 (1.909)	Loss 3.8908 (6.9709)	Prec@1 0.000 (1.415)	Prec@5 0.000 (8.962)
Testing Results: Prec@1 1.364 Prec@5 9.091 Loss 6.96103
Best Prec@1: 2.273

Epoch: [20][20/1333], lr: 0.0000025	Time 2.128 (2.173)	Loss 0.8687 (1.7120)	Loss_h 5.1539 (5.2165)	Prec@1 100.000 (60.000)	
Epoch: [20][40/1333], lr: 0.0000025	Time 2.333 (2.055)	Loss 0.0351 (1.6724)	Loss_h 2.4289 (4.2557)	Prec@1 100.000 (56.522)	
Epoch: [20][160/1333], lr: 0.0000025	Time 2.031 (2.093)	Loss 1.3122 (2.4676)	Loss_h 3.2625 (4.3077)	Prec@1 100.000 (42.029)	
Epoch: [20][200/1333], lr: 0.0000025	Time 2.107 (2.062)	Loss 0.3513 (2.4849)	Loss_h 2.5549 (4.2093)	Prec@1 100.000 (38.202)	
Epoch: [20][220/1333], lr: 0.0000025	Time 2.104 (2.035)	Loss 0.2857 (2.2955)	Loss_h 1.0468 (4.0666)	Prec@1 100.000 (44.554)	
Epoch: [20][240/1333], lr: 0.0000025	Time 1.565 (2.045)	Loss 0.5781 (2.2721)	Loss_h 1.6638 (3.9799)	Prec@1 100.000 (45.946)	
Epoch: [20][260/1333], lr: 0.0000025	Time 2.020 (2.054)	Loss 1.8825 (2.2089)	Loss_h 3.7982 (3.9831)	Prec@1 0.000 (46.667)	
Epoch: [20][300/1333], lr: 0.0000025	Time 1.530 (2.070)	Loss 0.6758 (2.1176)	Loss_h 0.8742 (3.7796)	Prec@1 100.000 (48.201)	
Epoch: [20][340/1333], lr: 0.0000025	Time 1.695 (2.058)	Loss 2.0468 (2.1720)	Loss_h 4.0097 (3.8026)	Prec@1 0.000 (46.939)	
Epoch: [20][360/1333], lr: 0.0000025	Time 2.558 (2.067)	Loss 4.8450 (2.2430)	Loss_h 4.8187 (3.8237)	Prec@1 0.000 (45.399)	
Epoch: [20][380/1333], lr: 0.0000025	Time 1.512 (2.053)	Loss 3.9523 (2.2822)	Loss_h 2.8504 (3.7604)	Prec@1 0.000 (43.182)	
Epoch: [20][440/1333], lr: 0.0000025	Time 1.891 (2.023)	Loss 1.1509 (2.3892)	Loss_h 2.6646 (3.7297)	Prec@1 0.000 (41.827)	
Epoch: [20][460/1333], lr: 0.0000025	Time 1.888 (2.019)	Loss 4.4470 (2.4126)	Loss_h 5.0277 (3.7278)	Prec@1 0.000 (40.930)	
Epoch: [20][480/1333], lr: 0.0000025	Time 1.654 (2.016)	Loss 1.0841 (2.3704)	Loss_h 2.6230 (3.7028)	Prec@1 100.000 (41.518)	
