Epoch: [3][620/1333], lr: 0.0002500	Time 2.023 (2.052)	Loss 4.1344 (2.1300)	Loss_h 4.3000 (4.1794)	Prec@1 0.000 (44.726)	
Epoch: [3][660/1333], lr: 0.0002500	Time 1.530 (2.051)	Loss 3.0139 (2.1366)	Loss_h 4.7211 (4.1930)	Prec@1 0.000 (44.215)	
Epoch: [3][700/1333], lr: 0.0002500	Time 2.674 (2.053)	Loss 2.0707 (2.0725)	Loss_h 4.7200 (4.2032)	Prec@1 0.000 (45.312)	
Epoch: [3][740/1333], lr: 0.0002500	Time 2.539 (2.059)	Loss 2.0666 (2.1463)	Loss_h 4.2595 (4.2307)	Prec@1 0.000 (44.964)	
Epoch: [3][880/1333], lr: 0.0002500	Time 1.765 (2.054)	Loss 2.1240 (2.1265)	Loss_h 3.7231 (4.2198)	Prec@1 0.000 (44.164)	
Epoch: [3][940/1333], lr: 0.0002500	Time 2.413 (2.053)	Loss 3.0389 (2.1290)	Loss_h 3.3444 (4.1781)	Prec@1 0.000 (43.323)	
Epoch: [3][1060/1333], lr: 0.0002500	Time 2.133 (2.055)	Loss 2.2830 (2.0592)	Loss_h 3.4695 (4.1325)	Prec@1 0.000 (43.979)	
Epoch: [3][1280/1333], lr: 0.0002500	Time 2.154 (2.059)	Loss 3.4275 (2.1360)	Loss_h 4.2921 (4.1229)	Prec@1 0.000 (42.977)	
Test: [40/457]	Time 1.760 (2.229)	Loss 8.2766 (6.5836)	Prec@1 0.000 (0.000)	Prec@5 0.000 (0.000)
Test: [100/457]	Time 1.890 (2.117)	Loss 8.4206 (8.6937)	Prec@1 0.000 (0.000)	Prec@5 0.000 (0.000)
Test: [140/457]	Time 1.770 (2.108)	Loss 13.0053 (9.1399)	Prec@1 0.000 (0.000)	Prec@5 0.000 (0.000)
Test: [180/457]	Time 2.144 (2.099)	Loss 5.7818 (9.9143)	Prec@1 0.000 (0.000)	Prec@5 0.000 (0.000)
